ISBN_KEY,ISBN_NAME
conf/dictap/2011-2,978-3-642-22026-5
conf/dictap/2015,978-1-4799-4129-2
conf/mikro/1990,3-540-53163-7
conf/massa/2006,90-5682-737-5
conf/bertinoro/2005,3-540-26009-9
conf/csreaEEE/2009,1-60132-100-7
conf/csreaEEE/2008,1-60132-063-9
conf/csreaEEE/2005,1-932415-76-9
conf/csreaEEE/2006,1-60132-006-X
conf/csreaEEE/2007,1-60132-051-5
conf/csreaEEE/2010,1-60132-139-2
conf/prozess/1988,3-540-18986-6
conf/prozess/1974,3-540-06786-8
conf/prozess/1991,3-540-53808-9
conf/prozess/1977,3-540-08123-2
conf/prozess/1984,3-540-13858-7
conf/prozess/1981,3-540-10617-0
conf/retis/2011,978-1-4577-0792-6
conf/retis/2015,978-1-4799-8349-0
conf/ciit/2002,0-88986-327-X
conf/ciit/2007,978-0-88986-674-4
conf/jvm/2001,1-880446-11-1
conf/jvm/2002,1-931971-01-3
conf/aldt/2009,978-3-642-04427-4
conf/aldt/2011,978-3-642-24872-6
conf/aldt/2013,978-3-642-41574-6
conf/aldt/2015,978-3-319-23113-6
conf/eclap/2013,978-3-642-40049-0
conf/icin/2011,978-1-61284-319-3
conf/icin/2017,978-1-5090-3672-1
conf/icin/2015,978-1-4799-1866-9
conf/bioadit/2006,3-540-31253-6
conf/bioadit/2004,3-540-23339-3
conf/ct/2001,3-540-42406-7
conf/foiks/2009,978-3-642-11828-9
conf/foiks/2012,978-3-642-28471-7
conf/foiks/2008,978-3-540-77683-3
conf/foiks/2002,3-540-43220-5
conf/foiks/2016,978-3-319-30023-8
conf/foiks/2006,3-540-31782-1
conf/foiks/2000,3-540-67100-5
conf/foiks/2014,978-3-319-04938-0
conf/foiks/2004,3-540-20965-4
conf/lascas/2016,978-1-4673-7835-2
conf/lascas/2015,978-1-4799-8332-2
conf/rsctc/1998,3-540-64655-8
conf/rsctc/1993,3-540-19885-7
conf/rsctc/2012,978-3-642-32114-6
conf/rsctc/2008,978-3-540-88423-1
conf/rsctc/2002,3-540-44274-X
conf/rsctc/2006,3-540-47693-8
conf/rsctc/2000,3-540-43074-1
conf/rsctc/2014,978-3-319-08643-9
conf/rsctc/2010,978-3-642-13528-6
conf/rsctc/2004,3-540-22117-4
conf/rule/2002,1-58113-606-4
conf/wine/2009,978-3-642-10840-2
conf/wine/2012,978-3-642-35310-9
conf/wine/2011,978-3-642-25509-0
conf/wine/2008,978-3-540-92184-4
conf/wine/2005,3-540-30900-4
conf/wine/2016,978-3-662-54109-8
conf/wine/2006,3-540-68138-8
conf/wine/2007,978-3-540-77104-3
conf/wine/2013,978-3-642-45045-7
conf/wine/2014,978-3-319-13128-3
conf/wine/2015,978-3-662-48994-9
conf/wine/2010,978-3-642-17571-8
conf/acal/2009,978-3-642-10426-8
conf/acal/2016,978-3-319-28269-5
conf/acal/2007,978-3-540-76930-9
conf/acal/2015,978-3-319-14802-1
conf/vm/1979,3-540-09618-3
conf/cybersec/2012,978-1-4673-1425-1
conf/cybersec/2014,978-1-4799-3905-3
conf/cybersec/2015,978-1-4673-8499-5
conf/eucc/2016,978-1-5090-2591-6
conf/eucc/2014,978-3-9524269-1-3
conf/eucc/2015,978-3-9524-2693-7
conf/ipcv/2006-2,1-932415-94-7
conf/ipcv/2009,1-60132-119-8
conf/ipcv/2006-1,1-932415-93-9
conf/ipcv/2008,1-60132-078-7
conf/ipcv/2007,1-60132-043-4
conf/ipcv/2010,1-60132-154-6
conf/centeris/2010-2,978-3-642-16418-7
conf/mobserv/2012,978-1-4673-2881-4
conf/mobserv/2016,978-1-5090-2625-8
conf/mobserv/2014,978-1-4799-5059-1
conf/mobserv/2015,978-1-4673-7284-8
conf/edurobotics/2016,978-3-319-55552-2
conf/ngc/1999,3-540-66782-2
conf/ngc/2003,3-540-20051-7
conf/ngc/2001,3-540-42824-0
conf/ngc/2000,1-58113-312-X
conf/em/2002,3-88579-340-7
conf/eismc/2013,978-1-84102-345-8
conf/imdm/2011,978-3-88579-287-1
conf/aois/2005,3-540-48291-1
conf/aois/2006,978-3-540-77989-6
conf/aois/2004,3-540-25911-2
conf/iscit/2012,978-1-4673-1156-4
conf/iscit/2011,978-1-4577-1294-4
conf/iscit/2016,978-1-5090-4099-5
conf/iscit/2014,978-1-4799-4416-3
conf/iscit/2015,978-1-4673-6820-9
conf/setss/2016,978-3-319-56840-9
conf/setss/2016,978-3-319-56841-6
conf/setss/2014,978-3-319-29627-2
conf/wedelmusic/2003,0-7695-1935-0
conf/wedelmusic/2001,0-7695-1284-4
conf/wedelmusic/2002,0-7695-1623-8
conf/wedelmusic/2004,0-7695-2157-6
conf/nana/2016,978-1-4673-9803-9
conf/aihc/2007,978-3-540-72346-2
conf/ecai/2012eternals,978-3-642-45259-8
conf/ecai/2010k,978-3-642-18049-1
conf/ecai/2012,978-1-61499-097-0
conf/ecai/2016praise,978-1-4503-4304-6
conf/ecai/2008,978-1-58603-891-5
conf/ecai/1992w1,3-540-58107-3
conf/ecai/2016coredema,978-3-319-57284-0
conf/ecai/2016coredema,978-3-319-57285-7
conf/ecai/1990tms,3-540-54305-8
conf/ecai/2014cgw,978-3-319-14922-6
conf/ecai/2016,978-1-61499-671-2
conf/ecai/2016,978-1-61499-672-9
conf/ecai/2006,1-58603-642-4
conf/ecai/2012ai4km,978-3-642-54896-3
conf/ecai/1996w1,3-540-63175-5
conf/ecai/1996w2,3-540-62934-3
conf/ecai/2014,978-1-61499-418-3
conf/ecai/2014,978-1-61499-419-0
conf/ecai/2010,978-1-60750-605-8
conf/ecai/2004,1-58603-452-9
conf/deductive/1994,3-88457-231-8
conf/deductive/93b,0-7923-9533-6
conf/deductive/1995,3-88457-266-0
conf/deductive/1996,3-88457-295-4
conf/deductive/1997,3-88457-317-9
conf/airs/2009,978-3-642-04768-8
conf/airs/2012,978-3-642-35340-6
conf/airs/2012,978-3-642-35341-3
conf/airs/2011,978-3-642-25630-1
conf/airs/2008,978-3-540-68633-0
conf/airs/2005,3-540-29186-5
conf/airs/2016,978-3-319-48050-3
conf/airs/2006,3-540-45780-1
conf/airs/2013,978-3-642-45067-9
conf/airs/2014,978-3-319-12843-6
conf/airs/2015,978-3-319-28939-7
conf/airs/2010,978-3-642-17186-4
conf/airs/2004,3-540-25065-4
conf/ciss/2009,978-1-4244-2733-8
conf/ciss/2012,978-1-4673-3139-5
conf/ciss/2011,978-1-4244-9846-8
conf/ciss/2008,978-1-4244-2246-3
conf/ciss/2016,978-1-4673-9457-4
conf/ciss/2007,1-4244-1037-1
conf/ciss/2013,978-1-4673-5237-6
conf/ciss/2017,978-1-5090-4780-2
conf/ciss/2015,978-1-4799-8428-2
conf/ciss/2010,978-1-4244-7416-5
conf/icsle/2014,978-3-662-44187-9
conf/icsle/2014,978-3-662-44188-6
conf/ircdl/2012,978-3-642-35833-3
conf/ircdl/2011,978-3-642-27301-8
conf/ircdl/2016,978-3-319-56299-5
conf/ircdl/2016,978-3-319-56300-8
conf/ircdl/2006,2-912335-26-4
conf/ircdl/2009nlp,978-3-642-23159-9
conf/ircdl/2013,978-3-642-54346-3
conf/ircdl/2015,978-3-319-41937-4
conf/ircdl/2010,978-3-642-15849-0
conf/wae/1999,3-540-66427-0
conf/wae/2001,3-540-42500-4
conf/wae/2000,3-540-42512-8
conf/bibe/2009,978-0-7695-3656-9
conf/bibe/2003,0-7695-1907-5
conf/bibe/2001,0-7695-1423-5
conf/bibe/2012,978-1-4673-4357-2
conf/bibe/2011,978-1-61284-975-1
conf/bibe/2008,978-1-4244-2845-8
conf/bibe/2005,0-7695-2476-1
conf/bibe/2016,978-1-5090-3834-3
conf/bibe/2006,0-7695-2727-2
conf/bibe/2007,978-1-4244-1509-0
conf/bibe/2000,0-7695-0862-6
conf/bibe/2013,978-1-4799-3163-7
conf/bibe/2014,978-1-4799-7502-0
conf/bibe/2015,978-1-4673-7983-0
conf/bibe/2010,978-0-7695-4083-2
conf/wflp/2009,978-3-642-11998-9
conf/wflp/2011,978-3-642-22530-7
conf/wflp/2010,978-3-642-20774-7
conf/expdb/2006,1-59593-463-4
conf/ecir/2009,978-3-642-00957-0
conf/ecir/2003,3-540-01274-5
conf/ecir/2012,978-3-642-28996-5
conf/ecir/2011,978-3-642-20160-8
conf/ecir/2015mrdm,978-3-319-24470-9
conf/ecir/2008,978-3-540-78645-0
conf/ecir/2005,3-540-25295-9
conf/ecir/2002,3-540-43343-0
conf/ecir/2016,978-3-319-30670-4
conf/ecir/2006,3-540-33347-9
conf/ecir/2007,978-3-540-71494-1
conf/ecir/2013,978-3-642-36972-8
conf/ecir/2017,978-3-319-56607-8
conf/ecir/2017,978-3-319-56608-5
conf/ecir/2014,978-3-319-06027-9
conf/ecir/2015,978-3-319-16353-6
conf/ecir/2010,978-3-642-12274-3
conf/ecir/2004,3-540-21382-1
conf/slip/2009,978-1-60558-576-5
conf/slip/2003,1-58113-627-7
conf/slip/2012,978-1-4503-1437-4
conf/slip/2011,978-1-4577-1240-1
conf/slip/2008,978-1-59593-918-0
conf/slip/2005,1-59593-033-7
conf/slip/2016,978-1-4503-4430-2
conf/slip/2006,1-59593-255-0
conf/slip/2007,978-1-59593-622-6
conf/slip/2013,978-1-4673-6173-6
conf/slip/2017,978-1-5386-1536-2
conf/slip/2014,978-1-4503-3053-4
conf/slip/2015,978-1-4673-8189-5
conf/slip/2010,978-1-4503-0037-7
conf/slip/2004,1-58113-818-0
conf/smps/2008,978-3-540-85026-7
conf/smps/2006,978-3-540-34776-7
conf/pearl/1999,3-540-66700-8
conf/pearl/2009,978-3-642-04782-4
conf/pearl/1998,3-540-65115-2
conf/pearl/2003,978-3-540-20141-0
conf/pearl/2001,3-540-42706-6
conf/pearl/1993,3-540-57473-5
conf/pearl/1989,3-540-51986-6
conf/pearl/1991,3-540-54909-9
conf/pearl/2012,978-3-642-33706-2
conf/pearl/2011,978-3-642-24657-9
conf/pearl/2008,978-3-540-85323-7
conf/pearl/2005,978-3-540-29594-5
conf/pearl/1990,3-540-53464-4
conf/pearl/2002,3-540-44332-0
conf/pearl/1994,3-540-58677-6
conf/pearl/2016,978-3-662-53442-7
conf/pearl/2006,978-3-540-47690-0
conf/pearl/2007,978-3-540-74836-6
conf/pearl/2000,3-540-41210-7
conf/pearl/1995,3-540-60668-8
conf/pearl/2013,978-3-642-41308-7
conf/pearl/2013,978-3-642-41309-4
conf/pearl/2015,978-3-662-48610-8
conf/pearl/2015,978-3-662-48611-5
conf/pearl/2010,978-3-642-16188-9
conf/pearl/1996,3-540-61641-1
conf/pearl/1997,3-540-63562-9
conf/pearl/2004,978-3-540-23424-1
conf/isncc/2016,978-1-5090-0284-9
conf/isncc/2015,978-1-4673-7468-2
conf/ukcbr/1995,3-540-60654-8
conf/acpc/1999,3-540-65641-3
conf/acpc/1993,3-540-57314-3
conf/acpc/1991,3-540-55437-8
conf/acpc/1996,3-540-61695-0
conf/apsec/1999,0-7695-0509-0
conf/apsec/2009,978-0-7695-3909-6
conf/apsec/1998,0-8186-9183-2
conf/apsec/2003,0-7695-2011-1
conf/apsec/2001,0-7695-1408-1
conf/apsec/2012,978-0-7695-4922-4
conf/apsec/2011,978-1-4577-2199-1
conf/apsec/2008,978-0-7695-3446-6
conf/apsec/2005,0-7695-2465-6
conf/apsec/2002,0-7695-1850-8
conf/apsec/1994,0-8186-6960-8
conf/apsec/2016,978-1-5090-5575-3
conf/apsec/2006,0-7695-2685-3
conf/apsec/2007,0-7695-3057-5
conf/apsec/2000,0-7695-0915-0
conf/apsec/1995,0-8186-7171-8
conf/apsec/2012w,978-1-4673-4930-7
conf/apsec/2013,978-1-4799-2143-0
conf/apsec/2015,978-1-4673-9644-8
conf/apsec/2010,978-0-7695-4266-9
conf/apsec/1996,0-8186-7638-8
conf/apsec/1997,0-8186-8271-X
conf/apsec/2004,0-7695-2245-9
conf/apsec/2014-2,978-1-4799-7426-9
conf/ispe/2003,90-5809-623-8
conf/ispe/2012,978-1-4471-4425-0
conf/ispe/2012,978-1-4471-4426-7
conf/ispe/2011,978-0-85729-798-3
conf/ispe/2011,978-0-85729-799-0
conf/ispe/2002,90-5809-502-9
conf/ispe/2016,978-1-61499-702-3
conf/ispe/2016,978-1-61499-703-0
conf/ispe/2006,978-1-58603-651-5
conf/ispe/2013,978-1-61499-301-8
conf/ispe/2013,978-1-61499-302-5
conf/ispe/2014,978-1-61499-439-8
conf/ispe/2014,978-1-61499-440-4
conf/ispe/2015,978-1-61499-543-2
conf/ispe/2015,978-1-61499-544-9
conf/ispe/2010,978-0-85729-023-6
conf/ispe/2010,978-0-85729-024-3
conf/ispe/2004,7-302-08802-0
conf/emnlp/2009,978-1-932432-59-6
conf/emnlp/2009,978-1-932432-62-6
conf/emnlp/2009,978-1-932432-63-3
conf/emnlp/2012,978-1-937284-43-5
conf/emnlp/2011,978-1-937284-11-4
conf/emnlp/2016,978-1-945626-25-8
conf/emnlp/2006,1-932432-73-6
conf/emnlp/2013,978-1-937284-97-8
conf/emnlp/2015,978-1-941643-32-7
conf/emnlp/2010,978-1-932432-86-2
conf/cso/2009-1,978-0-7695-3605-7
conf/cso/2012,978-1-4673-1365-0
conf/walcom/2009,978-3-642-00201-4
conf/walcom/2012,978-3-642-28075-7
conf/walcom/2011,978-3-642-19093-3
conf/walcom/2008,978-3-540-77890-5
conf/walcom/2016,978-3-319-30138-9
conf/walcom/2013,978-3-642-36064-0
conf/walcom/2013,978-3-642-36065-7
conf/walcom/2017,978-3-319-53924-9
conf/walcom/2017,978-3-319-53925-6
conf/walcom/2014,978-3-319-04656-3
conf/walcom/2015,978-3-319-15611-8
conf/walcom/2010,978-3-642-11439-7
conf/icse/1987,0-89791-216-0
conf/icse/2012pesos,978-1-4673-1754-2
conf/icse/2012please,978-1-4673-1751-1
conf/icse/2017seet,978-1-5386-2671-9
conf/icse/2010quovadis,978-1-60558-972-5
conf/icse/2017formalise,978-1-5386-0422-9
conf/icse/1988,0-8186-0849-8
conf/icse/2009secse,978-1-4244-3737-5
conf/icse/2011pesos,978-1-4503-0591-4
conf/icse/2014raise,978-1-4503-2846-3
conf/icse/2009chase,978-1-4244-3712-2
conf/icse/2002wads,978-3-540-40727-0
conf/icse/2005wosq,1-59593-122-8
conf/icse/2017seip,978-1-5386-2717-4
conf/icse/2015csise,978-1-4673-7040-0
conf/icse/2015chase,978-1-4673-7031-8
conf/icse/2012topi,978-1-4673-1820-4
conf/icse/2008ast,978-1-60558-030-2
conf/icse/2012mtd,978-1-4673-1749-8
conf/icse/2016sehs,978-1-4503-4168-4
conf/icse/2011topi,978-1-4503-0599-0
conf/icse/2010ast,978-1-60558-970-1
conf/icse/2009wads,978-3-642-17244-1
conf/icse/2017sescps,978-1-5386-4043-2
conf/icse/2015gtse,978-1-4673-7052-3
conf/icse/2013please,978-1-4673-6449-2
conf/icse/2015ret,978-1-4673-7073-8
conf/icse/2013assure,978-1-4673-6324-2
conf/icse/2012raise,978-1-4673-1753-5
conf/icse/2011ctgdsd,978-1-4503-0590-7
conf/icse/2012user,978-1-4673-1859-4
conf/icse/2014c,978-1-4503-2768-8
conf/icse/2014greens,978-1-4503-2844-9
conf/icse/1999,1-58113-074-0
conf/icse/2007fose,0-7695-2829-5
conf/icse/2015wetsom,978-1-4673-7103-2
conf/icse/2016gas,978-1-4503-4160-8
conf/icse/2009,978-1-4244-3452-7
conf/icse/1998,0-8186-8368-6
conf/icse/2014formalise,978-1-4503-2853-1
conf/icse/2013sehc,978-1-4673-6282-5
conf/icse/2017sbst,978-1-5386-2789-1
conf/icse/2007mise,0-7695-2953-4
conf/icse/2016wetsom,978-1-4503-4177-6
conf/icse/2017se4science,978-1-5386-2791-4
conf/icse/2015bigdse,978-1-4673-7025-7
conf/icse/2011sesena,978-1-4503-0583-9
conf/icse/2016sesos,978-1-4503-4172-1
conf/icse/2003,0-7695-1877-X
conf/icse/2015sst,978-0-7695-5593-5
conf/icse/2001,0-7695-1050-7
conf/icse/1993,0-89791-588-7
conf/icse/2016cesi,978-1-4503-4154-7
conf/icse/2012ctgdsd,978-1-4673-1818-1
conf/icse/2015releng,978-1-4673-7070-7
conf/icse/2007wosq,0-7695-2959-3
conf/icse/1989,0-8186-1941-4
conf/icse/2013user,978-1-4673-6433-1
conf/icse/2013gas,978-1-4673-6263-4
conf/icse/2010shark,978-1-60558-967-1
conf/icse/1991,0-89791-391-4
conf/icse/2015mise,978-1-4673-7055-4
conf/icse/2014cesi,978-1-4503-2843-2
conf/icse/2007ast,0-7695-2892-9
conf/icse/1994sehci,3-540-59008-0
conf/icse/2009sess,978-1-4244-3725-2
conf/icse/2015se4hpcs,978-1-4673-7082-0
conf/icse/2012weh,978-1-4673-1766-5
conf/icse/2007seams,0-7695-2973-9
conf/icse/2012formsera,978-1-4673-1906-5
conf/icse/2013se4sg,978-1-4673-6280-1
conf/icse/2012,978-1-4673-1067-3
conf/icse/2015serip,978-1-4673-7085-1
conf/icse/2008sess,978-1-60558-042-5
conf/icse/2017mobilesoft,978-1-5386-2669-6
conf/icse/2017mise,978-1-5386-0426-7
conf/icse/2016raise,978-1-4503-4165-3
conf/icse/2012seams,978-1-4673-1788-7
conf/icse/2009seams,978-1-4244-3724-5
conf/icse/2012gas,978-1-4673-1768-9
conf/icse/2008seams,978-1-60558-037-1
conf/icse/2011,978-1-4503-0445-0
conf/icse/2015coufless,978-1-4673-7034-9
conf/icse/2017ast,978-1-5386-1548-5
conf/icse/2015rcose,978-1-4673-7067-7
conf/icse/2014cstva,978-1-4503-2847-0
conf/icse/2016mise,978-1-4503-4164-6
conf/icse/2008,978-1-60558-079-1
conf/icse/2017ecase,978-1-5386-0417-5
conf/icse/2011sehc,978-1-4503-0585-3
conf/icse/2013mtd,978-1-4673-6443-0
conf/icse/2015raise,978-1-4673-7064-6
conf/icse/2016csed,978-1-4503-4157-8
conf/icse/2012rsse,978-1-4673-1759-7
conf/icse/2000future,1-58113-253-0
conf/icse/2013raise,978-1-4673-6437-9
conf/icse/2013ctgdsd,978-1-4673-6294-8
conf/icse/2009sehc,978-1-4244-3739-9
conf/icse/1993w,3-540-61285-8
conf/icse/2016chase,978-1-4503-4155-4
conf/icse/2016tose,978-1-4503-4174-5
conf/icse/2008chase,978-1-60558-039-5
conf/icse/2016met,978-1-4503-4163-9
conf/icse/2017seams,978-1-5386-1550-8
conf/icse/1990,0-8186-2026-9
conf/icse/2012sees,978-1-4673-1852-5
conf/icse/2008wosq,978-1-60558-023-4
conf/icse/2005sess,1-59593-114-7
conf/icse/2005edu,3-540-68203-1
conf/icse/2011please,978-1-4503-0584-6
conf/icse/2014se4sg,978-1-4503-2842-5
conf/icse/2006sess,1-59593-411-1
conf/icse/1994,0-8186-5855-X
conf/icse/2014fose,978-1-4503-2865-4
conf/icse/2017c,978-1-5386-1589-8
conf/icse/2012wrt,978-1-4503-1500-5
conf/icse/2016sescps,978-1-4503-4171-4
conf/icse/2013seams,978-1-4673-4401-2
conf/icse/2010rsse,978-1-60558-974-9
conf/icse/2011chase,978-1-4503-0576-1
conf/icse/2016semotion,978-1-4503-4169-1
conf/icse/2015formalise,978-1-4673-7043-1
conf/icse/2016csise,978-1-4503-4158-5
conf/icse/2015telerise,978-1-4673-7097-4
conf/icse/2016ast,978-1-4503-4151-6
conf/icse/2015cesi,978-1-4673-7028-8
conf/icse/2017dise,978-1-5386-0400-7
conf/icse/2014mobilesoft,978-1-4503-2878-4
conf/icse/2013mise,978-1-4673-6447-8
conf/icse/2013chase,978-1-4673-6290-0
conf/icse/2016bridge,978-1-4503-4153-0
conf/icse/2012sehc,978-1-4673-1843-3
conf/icse/2006ast,1-59593-408-1
conf/icse/2008mise,978-1-60558-025-8
conf/icse/2016bigdse,978-1-4503-4152-3
conf/icse/2009c,978-1-4244-3494-7
conf/icse/2016seams,978-1-4503-4187-5
conf/icse/2015sescps,978-1-4673-7088-2
conf/icse/2007shark,0-7695-2951-8
conf/icse/2012se4sg,978-1-4673-1864-8
conf/icse/2013secse,978-1-4673-6261-0
conf/icse/2014twinpeaks,978-1-4503-2848-7
conf/icse/2003wads,3-540-23168-4
conf/icse/2016serip,978-1-4503-4170-7
conf/icse/2013releng,978-1-4673-6441-6
conf/icse/1984,0-8186-0528-6
conf/icse/2016se4science,978-1-4503-4167-7
conf/icse/2009pesos,978-1-4244-3716-0
conf/icse/2017serip,978-1-5386-2797-6
conf/icse/2016,978-1-4503-3900-1
conf/icse/2015csd,978-1-4673-7037-0
conf/icse/2010sesena,978-1-60558-969-5
conf/icse/2017met,978-1-5386-0424-3
conf/icse/2006,1-59593-375-1
conf/icse/2015sesos,978-1-4673-7091-2
conf/icse/2017wapi,978-1-5386-2805-8
conf/icse/2014mise,978-1-4503-2849-4
conf/icse/2016vace,978-1-4503-4176-9
conf/icse/2013twinpeaks,978-1-4673-6439-3
conf/icse/2017vace,978-1-5386-2803-4
conf/icse/2010please,978-1-60558-968-8
conf/icse/2009ast,978-1-4244-3711-5
conf/icse/2017chase,978-1-5386-4039-5
conf/icse/2013gtse,978-1-4673-6273-3
conf/icse/2014rsse,978-1-4503-2845-6
conf/icse/2007sess,0-7695-2952-6
conf/icse/2014chase,978-1-4503-2860-9
conf/icse/2014ast,978-1-4503-2858-6
conf/icse/2012s-cube,978-1-4673-1806-8
conf/icse/2007wads,978-3-540-85570-5
conf/icse/2014mosemina,978-1-4503-2851-7
conf/icse/2010sess,978-1-60558-965-7
conf/icse/2010chase,978-1-60558-966-4
conf/icse/2007,0-7695-2828-7
conf/icse/2011wetsom,978-1-4503-0593-8
conf/icse/2011seams,978-1-4503-0575-4
conf/icse/2015pesos,978-1-4673-7058-5
conf/icse/2008shark,978-1-60558-038-8
conf/icse/2015-1,978-1-4799-1934-5
conf/icse/2014rocse,978-1-4503-2856-2
conf/icse/2000,1-58113-206-9
conf/icse/2014pesos,978-1-4503-2841-8
conf/icse/2015spro,978-1-4673-7094-3
conf/icse/2013cesi,978-1-4673-6286-3
conf/icse/2016formalise,978-1-4503-4159-2
conf/icse/2012wetsom,978-1-4673-1762-7
conf/icse/2013topi,978-1-4673-6288-7
conf/icse/2012chase,978-1-4673-1823-5
conf/icse/2014csise,978-1-4503-2857-9
conf/icse/2006seams,1-59593-403-0
conf/icse/2013wetsom,978-1-4673-6331-0
conf/icse/2011tefse,978-1-4503-0589-1
conf/icse/2016sbst,978-1-4503-4166-0
conf/icse/1995,0-89791-708-1
conf/icse/2015please,978-1-4673-7061-5
conf/icse/2013live,978-1-4673-6265-8
conf/icse/2013ast,978-1-4673-6161-3
conf/icse/2011shark,978-1-4503-0596-9
conf/icse/2013pesos,978-1-4673-6435-5
conf/icse/2017secm,978-1-5386-2795-2
conf/icse/2015ast,978-1-4673-7022-6
conf/icse/2013,978-1-4673-3076-3
conf/icse/2010pesos,978-1-60558-963-3
conf/icse/2016mobilesoft,978-1-4503-4178-3
conf/icse/2017rcose,978-1-5386-0428-1
conf/icse/2015sam,978-1-4673-7076-9
conf/icse/2011wrt,978-1-4503-0579-2
conf/icse/1981,0-89791-146-6
conf/icse/2006wads,978-3-540-74033-9
conf/icse/2015mobilesoft,978-0-7695-5566-9
conf/icse/2008wads,978-3-642-10247-9
conf/icse/2009mise,978-1-4244-3722-1
conf/icse/2017,978-1-5386-3868-2
conf/icse/2012mise,978-1-4673-1757-3
conf/icse/2013formalise,978-1-4673-6292-4
conf/icse/1985,0-8186-0620-7
conf/icse/2014,978-1-4503-2756-5
conf/icse/2012ast,978-1-4673-1821-1
conf/icse/2012edurex,978-1-4673-1805-1
conf/icse/2017csise,978-1-5386-4041-8
conf/icse/2017cesi,978-1-5386-1546-1
conf/icse/2010sehc,978-1-60558-973-2
conf/icse/2011sess,978-1-4503-0581-5
conf/icse/2014gtse,978-1-4503-2850-0
conf/icse/2011mtd,978-1-4503-0586-0
conf/icse/2014sbst,978-1-4503-2852-4
conf/icse/2017wetsom,978-1-5386-2807-2
conf/icse/2009shark,978-1-4244-3726-9
conf/icse/2004wads,3-540-28968-2
conf/icse/2014wetsom,978-1-4503-2854-8
conf/icse/2015sbst,978-1-4673-7079-0
conf/icse/2017jsos,978-1-5386-2799-0
conf/icse/2016c,978-1-4503-4205-6
conf/icse/2009wosq,978-1-4244-3723-8
conf/icse/2017seis,978-1-5386-2673-3
conf/icse/2015twinpeaks,978-1-4673-7100-1
conf/icse/2012usare,978-1-4673-1845-7
conf/icse/1992,0-89791-504-6
conf/icse/2014serips,978-1-4503-2859-3
conf/icse/1996,0-8186-7246-3
conf/icse/2014seams,978-1-4503-2864-7
conf/icse/1997,0-89791-914-9
conf/icse/2004,0-7695-2163-0
conf/icse/2014iwp,978-1-4503-2855-5
conf/icse/2017nier,978-1-5386-2675-7
conf/icse/2015seams,978-0-7695-5567-6
conf/icse/2011ast,978-1-4503-0592-1
conf/sccc/1999,0-7695-0296-2
conf/sccc/2009,978-0-7695-4137-2
conf/sccc/1998,0-8186-8616-2
conf/sccc/2003,0-7695-2008-1
conf/sccc/2001,0-7695-1396-4
conf/sccc/2012,978-1-4799-2937-5
conf/sccc/2011,978-1-4673-1364-3
conf/sccc/2008,978-0-7695-3403-9
conf/sccc/2005,0-7695-2491-5
conf/sccc/2002,0-7695-1867-2
conf/sccc/2016,978-1-5090-3339-3
conf/sccc/2007,978-0-7695-3017-8
conf/sccc/2000,0-7695-0810-3
conf/sccc/2013,978-1-5090-0426-3
conf/sccc/2014,978-1-5090-0421-8
conf/sccc/2015,978-1-4673-9817-6
conf/sccc/2010,978-0-7695-4400-7
conf/sccc/1997,0-8186-8052-0
conf/sccc/2004,0-7695-2200-9
conf/eurosp/2017w,978-1-5386-2244-5
conf/eurosp/2016,978-1-5090-1751-5
conf/eurosp/2016,978-1-5090-1752-2
conf/eurosp/2017,978-1-5090-5762-7
conf/icdcs/1988,0-8186-0865-X
conf/icdcs/1999,0-7695-0222-9
conf/icdcs/2009,978-0-7695-3659-0
conf/icdcs/1998,0-8186-8292-2
conf/icdcs/2003,0-7695-1920-2
conf/icdcs/2001,0-7695-1077-9
conf/icdcs/1993,0-8186-3770-6
conf/icdcs/1989,0-8186-1953-8
conf/icdcs/1991,0-8186-2144-3
conf/icdcs/2012,978-1-4577-0295-2
conf/icdcs/2008,978-0-7695-3172-4
conf/icdcs/2005,0-7695-2331-5
conf/icdcs/1990,0-8186-2048-X
conf/icdcs/1994,0-8186-5840-1
conf/icdcs/1984,0-8186-0534-0
conf/icdcs/2016,978-1-5090-1483-5
conf/icdcs/2006,0-7695-2540-7
conf/icdcs/2007,0-7695-2837-6
conf/icdcs/2000,0-7695-0601-1
conf/icdcs/1995,0-8186-7025-8
conf/icdcs/2013,978-0-7695-5000-8
conf/icdcs/2017,978-1-5386-1792-2
conf/icdcs/1986,0-8186-0697-5
conf/icdcs/1985,0-8186-0617-7
conf/icdcs/2014,978-1-4799-5168-0
conf/icdcs/2015,978-1-4673-7214-5
conf/icdcs/2010,978-0-7695-4059-7
conf/icdcs/1992,0-8186-2865-0
conf/icdcs/1996,0-8186-7398-2
conf/icdcs/1997,0-8186-7813-5
conf/icdcs/2004,0-7695-2086-3
conf/systor/2009,978-1-60558-623-6
conf/systor/2012,978-1-4503-1448-0
conf/systor/2011,978-1-4503-0773-4
conf/systor/2016,978-1-4503-4381-7
conf/systor/2013,978-1-4503-2116-7
conf/systor/2017,978-1-4503-5035-8
conf/systor/2014,978-1-4503-2920-0
conf/systor/2015,978-1-4503-3607-9
conf/systor/2010,978-1-60558-908-4
conf/lanoms/2009,978-1-4244-4550-9
conf/lanoms/2003,85-902104-2-1
conf/lanoms/2011,978-1-4577-1790-1
conf/lanoms/2005,8-5766-9038-1
conf/lanoms/2007,1-4244-1182-3
conf/lanoms/2015,978-1-4673-9408-6
