AUTHOR_KEY,AUTHOR_NAME,AUTHOR_AUX,AUTHOR_BIBTEX,AUTHOR_ORCID
series/ihis/MuehlenS15,Michael zur Muehlen,,,0000-0002-5038-1847
series/ihis/MuehlenS15,Robert Shapiro,,,
series/ihis/Hammer15,Michael Hammer,,,
series/ihis/HitzlerP09,Pascal Hitzler,,,
series/ihis/HitzlerP09,Bijan Parsia,,,
series/ihis/AagesenK15,Gustav Aagesen,,,
series/ihis/AagesenK15,John Krogstie,,,
series/ihis/MiddletonRS09,Stuart E. Middleton,,,0000-0001-8305-8176
series/ihis/MiddletonRS09,David De Roure,,,0000-0001-9074-3016
series/ihis/MiddletonRS09,Nigel R. Shadbolt,,,
series/ihis/MollerH09,Ralf Möller,,,
series/ihis/MollerH09,Volker Haarslev,,,
series/ihis/AngeleKL09,Jürgen Angele,,,
series/ihis/AngeleKL09,Michael Kifer,,,
series/ihis/AngeleKL09,Georg Lausen,,,
series/ihis/RosemannB15,Michael Rosemann,,,
series/ihis/RosemannB15,Jan vom Brocke,,,
series/ihis/SidorovaTB15,Anna Sidorova,,,
series/ihis/SidorovaTB15,Russell Torres,,,
series/ihis/SidorovaTB15,Alaa Al Beayeyz,,,
series/ihis/Doerr09,Martin Doerr,,,
series/ihis/FettkeZL15,Peter Fettke,,,
series/ihis/FettkeZL15,Jörg Zwicker,,,
series/ihis/FettkeZL15,Peter Loos,,,
series/ihis/Vrandecic09,Denny Vrandecic,,,
series/ihis/AntoniouH09,Grigoris Antoniou,,,
series/ihis/AntoniouH09,Frank van Harmelen,,,0000-0002-7913-0048
series/ihis/Baumol15,Ulrike Baumöl,,,
series/ihis/SchmiedelBR15,Theresa Schmiedel,,,
series/ihis/SchmiedelBR15,Jan vom Brocke,,,
series/ihis/SchmiedelBR15,Jan Recker,,,0000-0002-2072-5792
series/ihis/LindS15,Mikael Lind,,,
series/ihis/LindS15,Ulf Seigerroth,,,
series/ihis/BruinD15,Tonia de Bruin,,,
series/ihis/BruinD15,Gaby Doebeli,,,
series/ihis/ReichertHB15,Manfred Reichert,,,
series/ihis/ReichertHB15,Alena Hallerbach,,,
series/ihis/ReichertHB15,Thomas Bauer,,,
series/ihis/ZapletalSLHH15,Marco Zapletal,,,
series/ihis/ZapletalSLHH15,Rainer Schuster,,,
series/ihis/ZapletalSLHH15,Philipp Liegl,,,
series/ihis/ZapletalSLHH15,Christian Huemer,,,
series/ihis/ZapletalSLHH15,Birgit Hofreiter,,,
series/ihis/Conger15,Sue Conger,,,
series/ihis/Gulledge15,Thomas Gulledge,,,
series/ihis/Aalst15,Wil M. P. van der Aalst,,,0000-0002-0955-6940
series/ihis/RummlerR15,Geary A. Rummler,,,
series/ihis/RummlerR15,Alan J. Ramias,,,
series/ihis/HouyFL15,Constantin Houy,,,
series/ihis/HouyFL15,Peter Fettke,,,
series/ihis/HouyFL15,Peter Loos,,,
series/ihis/Pan09,Jeff Z. Pan,,,
series/ihis/Cummins15,Fred A. Cummins,,,
series/ihis/Davenport15,Thomas H. Davenport,,,
series/ihis/MarkusJ15,M. Lynne Markus,,,
series/ihis/MarkusJ15,Dax D. Jacobson,,,
series/ihis/Kemsley15,Sandy Kemsley,,,
series/ihis/BandaraGC15,Wasana Bandara,,,0000-0003-2785-7859
series/ihis/BandaraGC15,Alain Guillemain,,,
series/ihis/BandaraGC15,Paul Coogans,,,
series/ihis/BorgoM09,Stefano Borgo,,,
series/ihis/BorgoM09,Claudio Masolo,,,
series/leus/Miskiewicz09,Wioletta Miskiewicz,,,
series/leus/Veldman09,Wim Veldman,,,
series/leus/RahmanST08,Shahid Rahman,,,
series/leus/RahmanST08,Tony Street,,,
series/leus/RahmanST08,Hassan Tahiri,,,
series/leus/Ripley13,David Ripley,,,
series/leus/Kelly07a,Kevin T. Kelly,,,
series/leus/Laerke08,Mogens Laerke,,,
series/leus/SemmlingW11,Caroline Semmling,,,
series/leus/SemmlingW11,Heinrich Wansing,,,
series/leus/Cardoso08,Adelino Dias Cardoso,,,
series/leus/Zeglen09,Urszula M. Zeglen,,,
series/leus/Gaudemar08,Martine de Gaudemar,,,
series/leus/Kennedy12,Neil Kennedy,,,
series/leus/GiarettaS12,Pierdaniele Giaretta,,,
series/leus/GiarettaS12,Giuseppe Spolaore,,,
series/leus/Klima08,Gyula Klima,,,
series/leus/PietarinenS04,Ahti-Veikko Pietarinen,,,
series/leus/PietarinenS04,Gabriel Sandu,,,
series/leus/Blok13,Johan Blok,,,
series/leus/Novaes08,Catarina Dutilh Novaes,,,
series/leus/Larvor07a,Brendan Larvor,,,0000-0003-0921-1659
series/leus/NilssonL11,Jonas Nilsson,,,
series/leus/NilssonL11,Sten Lindström,,,
series/leus/Picon08,Marine Picon,,,
series/leus/GabbayW11,Dov M. Gabbay,,,
series/leus/GabbayW11,John Woods,,,
series/leus/Clark09,Robin Clark,,,
series/leus/Raffman11,Diana Raffman,,,
series/leus/Ditmarsch08,Hans P. van Ditmarsch,,,
series/leus/Trobok12a,Majda Trobok,,,
series/leus/Matsuno07,Koichiro Matsuno,,,
series/leus/Heeffer08,Albrecht Heeffer,,,
series/leus/Hill12,Brian Hill,,,
series/leus/Berto13,Francesco Berto,,,0000-0003-3246-657X
series/leus/Boucher11,Pol Boucher,,,
series/leus/RahmanK05,Shahid Rahman,,,
series/leus/RahmanK05,Laurent Keiff,,,
series/leus/Hanzel05,Igor Hanzel,,,
series/leus/Roinila08,Markku Roinila,,,0000-0002-2456-2740
series/leus/Pouivet09,Roger Pouivet,,,
series/leus/Yazdani12,A. Yazdani,,,
series/leus/Sundholm13,Göran Sundholm,,,
series/leus/CostaK04,Newton C. A. da Costa,,,
series/leus/CostaK04,Décio Krause,,,
series/leus/Hyde13,Dominic Hyde,,,
series/leus/Read08,Stephen Read,,,
series/leus/Kahle12,Reinhard Kahle,,,0000-0002-9064-877X
series/leus/Rathjen12,Michael Rathjen,,,
series/leus/VelosoC04,Paulo A. S. Veloso,,,
series/leus/VelosoC04,Walter Alexandre Carnielli,,,
series/leus/Bella08,Stefano Di Bella,,,
series/leus/Alegre12,María de la Concepción Caamaño Alegre,,,
series/leus/Smokrovic12,Nenad Smokrovic,,,
series/leus/Cassan13,Elodie Cassan,,,
series/leus/Hyde11,Dominic Hyde,,,
series/leus/Ruckert04,Helge Rückert,,,
series/leus/Hasnawi08,Ahmad Hasnawi,,,
series/leus/Croca12,J. R. Croca,,,
series/leus/Patterson09,Douglas Eden Patterson,,,
series/leus/Piro08,Francesco Piro,,,
series/leus/Mares13,Edwin D. Mares,,,
series/leus/Jacquette12,Dale Jacquette,,,
series/leus/RahmanS04,Shahid Rahman,,,
series/leus/RahmanS04,John Symons,,,
series/leus/Meixner05,Uwe Meixner,,,
series/leus/BeggsC12,Edwin J. Beggs,,,
series/leus/BeggsC12,José Félix Costa,,,
series/leus/Paoli13,Francesco Paoli,,,
series/leus/Sandt05,Rob A. van der Sandt,,,
series/leus/GabbayW11b,Dov M. Gabbay,,,
series/leus/GabbayW11b,John Woods,,,
series/leus/Zardini12,Elia Zardini,,,
series/leus/Serfati08,Michel Serfati,,,
series/leus/Garzon12,Paco Calvo Garzón,,,
series/leus/Rusza12,Imre Rusza,,,
series/leus/Ghins05,Michel Ghins,,,
series/leus/Tuomela05,Raimo Tuomela,,,
series/leus/Laurent12,Catherine Laurent,,,
series/leus/Dascal08a,Marcelo Dascal,,,
series/leus/Breger08,Herbert Breger,,,
series/leus/Restivo07,Sal Restivo,,,
series/leus/Carrapico12,Francisco Carrapiço,,,
series/leus/Posy08,Carl J. Posy,,,
series/leus/Zauderer08,Noa Naaman Zauderer,,,
series/leus/Gintis04,Herbert Gintis,,,
series/leus/Arsenijevic12,Milos Arsenijevic,,,
series/leus/Persson05,Johannes Persson,,,
series/leus/BonnayC12,Denis Bonnay,,,
series/leus/BonnayC12,Mikaël Cozic,,,
series/leus/CarraraG12,Massimiliano Carrara,,,
series/leus/CarraraG12,Silvia Gaio,,,
series/leus/Endicott11,Timothy Endicott,,,
series/leus/Beeley08,Philip Beeley,,,
series/leus/Fermuller09,Christian G. Fermüller,,,
series/leus/Fagot-Largeault07,Anne Fagot-Largeault,,,
series/leus/Ardeshir08,Mohammad Ardeshir,,,
series/leus/Rezaee11,Hossein Sheykh Rezaee,,,
series/leus/Zini11,Fosca Mariani Zini,,,
series/leus/Moulines11,C. Ulises Moulines,,,
series/leus/Yamada12,Tomoyuki Yamada,,,
series/leus/Descles05,Jean-Pierre Desclés,,,
series/leus/Read08a,Stephen Read,,,
series/leus/Rasmussen11,David M. Rasmussen,,,
series/leus/Suster12,Danilo Suster,,,
series/leus/Schurz11,Gerhard Schurz,,,
series/leus/Dascal08b,Marcelo Dascal,,,
series/leus/PereraS12,A. Perera,,,
series/leus/PereraS12,F. Sokolic,,,
series/leus/Priest12,Graham Priest,,,
series/leus/Schurz04,Gerhard Schurz,,,
series/leus/Cogburn12,Jon Cogburn,,,
series/leus/Goethe07,Norma B. Goethe,,,
series/leus/Linsky09,Bernard Linsky,,,
series/leus/Romeo-Casabona07,Carlos M. Romeo-Casabona,,,
series/leus/ThagardF11,Paul Thagard,,,
series/leus/ThagardF11,Scott Findlay,,,
series/leus/Wolenski09,Jan Wolenski,,,
series/leus/Betti09,Arianna Betti,,,
series/leus/Read04,Stephen Read,,,
series/leus/Hintikka04,Jaakko Hintikka,,,
series/leus/Parsons08,Terence Parsons,,,
series/leus/Bickle04,John Bickle,,,
series/leus/Rougemont05,Michel de Rougemont,,,
series/leus/Debru07,Claude Debru,,,
series/leus/Japaridze09,Giorgi Japaridze,,,
series/leus/Griard08,Jérémie Griard,,,
series/leus/Marion12,Mathieu Marion,,,
series/leus/Tait12,William W. Tait,,,
series/leus/Panaccio08,Claude Panaccio,,,
series/leus/Bunge11,Mario Bunge,,,
series/leus/Prawitz12,Dag Prawitz,,,
series/leus/Panaccio09,Claude Panaccio,,,
series/leus/Burton07,Leone Burton,,,
series/leus/Floyd12,Juliet Floyd,,,
series/leus/Herberger11,Maximilian Herberger,,,
series/leus/Bueno07,Otávio A. S. Bueno,,,
series/leus/Allo13,Patrick Allo,,,0000-0001-8809-2170
series/leus/Miscevic12,Nenad Miscevic,,,
series/leus/AyalaCCN07,Francisco J. Ayala,,,
series/leus/AyalaCCN07,Miguel Ángel Capó,,,
series/leus/AyalaCCN07,Camilo José Cela-Conde,,,
series/leus/AyalaCCN07,Marcos Nadal,,,
series/leus/Rivadulla11,Andrés Rivadulla,,,
series/leus/0002SS07,Eric Martin 0002,,,
series/leus/0002SS07,Arun Sharma,,,
series/leus/0002SS07,Frank Stephan 0001,,,
series/leus/Causey11,Robert L. Causey,,,
series/leus/Faye05a,Jan Faye,,,
series/leus/Vargas08,Evelyn Vargas,,,
series/leus/Malinowski09,Grzegorz Malinowski,,,
series/leus/Miguel08,Bernardino Orio de Miguel,,,
series/leus/Neurath04,Otto Neurath,,,
series/leus/Chassagnard-Pinet11,Sandrine Chassagnard-Pinet,,,
series/leus/Batens04,Diderik Batens,,,
series/leus/Stenlund12,Sören Stenlund,,,
series/leus/Priest13,Graham Priest,,,
series/leus/CarnotaR11,Raúl Carnota,,,
series/leus/CarnotaR11,Ricardo Rodriguez,,,
series/leus/Primiero12,Giuseppe Primiero,,,0000-0003-3264-7100
series/leus/Azzouni07,Jody Azzouni,,,
series/leus/Mancosu09,Paolo Mancosu,,,
series/leus/Bouchard07,Frédéric Bouchard,,,
series/leus/McGinnis08,Jon McGinnis,,,
series/leus/Vidal-Rosset12,Joseph Vidal-Rosset,,,
series/leus/Riley08,Patrick Riley,,,
series/leus/Kalantari07,Iraj Kalantari,,,
series/leus/Scarafile08,Giovanni Scarafile,,,
series/leus/Gontier12,Nathalie Gontier,,,0000-0001-6382-7740
series/leus/Wolenski08,Jan Wolenski,,,
series/leus/HarizanovGF07,Valentina S. Harizanov,,,
series/leus/HarizanovGF07,Norma B. Goethe,,,
series/leus/HarizanovGF07,Michèle Friend,,,
series/leus/Pironet08,Fabienne Pironet,,,
series/leus/Read12,Stephen Read,,,
series/leus/Bouquiaux08,Laurence Bouquiaux,,,
series/leus/Kistler05,Max Kistler,,,
series/leus/Vaananen12,Jouko A. Väänänen,,,
series/leus/Rebuschi09,Manuel Rebuschi,,,
series/leus/Lukasiewicz09,Dariusz Lukasiewicz,,,
series/leus/Huneman12,Philippe Huneman,,,
series/leus/Setzer12,Anton Setzer,,,
series/leus/Sereny08,György Serény,,,
series/leus/Torres07,Juan Manuel Torres,,,
series/leus/Hosni09,Hykel Hosni,,,0000-0003-3695-6752
series/leus/Bobryk09,Jerzy Bobryk,,,
series/leus/Bruin09,Boudewijn de Bruin,,,
series/leus/Ranta12,Aarne Ranta,,,
series/leus/Rebuschi12,Manuel Rebuschi,,,
series/leus/Thiercelin11,Alexandre Thiercelin,,,
series/leus/Slater08,Barry Hartley Slater,,,
series/leus/Nachtomy08,Ohad Nachtomy,,,
series/leus/Rooij11,Robert van Rooij,,,
series/leus/Restall08,Greg Restall,,,
series/leus/Billon12,Alexandre Billon,,,
series/leus/Glas07,Eduard Glas,,,
series/leus/Saguillo08,José M. Sagüillo,,,
series/leus/Williamson04,Timothy Williamson,,,
series/leus/AndersonGGP13,Michael L. Anderson,,,
series/leus/AndersonGGP13,Walid E. Gomaa,,,
series/leus/AndersonGGP13,John Grant,,,
series/leus/AndersonGGP13,Donald Perlis,,,
series/leus/GardenforsZ11,Peter Gärdenfors,,,
series/leus/GardenforsZ11,Frank Zenker,,,0000-0001-7173-7964
series/leus/Thiercelin08,Alexandre Thiercelin,,,
series/leus/Smith12,Jan M. Smith,,,
series/leus/Armour-Garb08,Bradley Armour-Garb,,,
series/leus/Pietarinen05,Ahti-Veikko Pietarinen,,,
series/leus/Roski13,Stefan Roski,,,
series/leus/Wansing04,Heinrich Wansing,,,
series/leus/Shapiro11,Stewart Shapiro,,,
series/leus/Kelly13,Jeremy J. Kelly,,,
series/leus/Sieg12,Wilfried Sieg,,,
series/leus/FreudenthalK11,Gideon Freudenthal,,,
series/leus/FreudenthalK11,Tatiana Karachentsev,,,
series/leus/Poggiolesi12,Francesca Poggiolesi,,,
series/leus/SearleV05,John R. Searle,,,
series/leus/SearleV05,Daniel Vanderveken,,,
series/leus/Pereira12,Luís Moniz Pereira,,,
series/leus/PeressiniP07,Anthony F. Peressini,,,0000-0002-3448-4416
series/leus/PeressiniP07,Dominic Peressini,,,
series/leus/Thom08,Paul Thom,,,
series/leus/Lorenz05,Kuno Lorenz,,,
series/leus/Palmgren12,Erik Palmgren,,,
series/leus/Olsson11a,Erik J. Olsson,,,
series/leus/Hansson11,Sven Ove Hansson,,,
series/leus/GabbayRW04,Dov M. Gabbay,,,
series/leus/GabbayRW04,Odinaldo Rodrigues,,,
series/leus/GabbayRW04,John Woods,,,
series/leus/Johansson05,Lars-Göran Johansson,,,
series/leus/Sundholm13a,Göran Sundholm,,,
series/leus/Restall12,Greg Restall,,,
series/leus/Leclerc05,André Leclerc,,,
series/leus/GabbayW11a,Dov M. Gabbay,,,
series/leus/GabbayW11a,John Woods,,,
series/leus/Allo12,Patrick Allo,,,0000-0001-8809-2170
series/leus/PomboTS12,Olga Pombo,,,
series/leus/PomboTS12,Juan Manuel Torres,,,
series/leus/PomboTS12,John Symons,,,
series/leus/Canivez11,Patrice Canivez,,,
series/leus/Zarnic12,Berislav Zarnic,,,0000-0002-2579-1043
series/leus/Faucher12,Luc Faucher,,,
series/leus/JenningsC13,Ray E. Jennings,,,
series/leus/JenningsC13,Yue Chen,,,
series/leus/Muntersbjorn07,Madeline Muntersbjorn,,,
series/leus/Mortensen13,Chris Mortensen,,,
series/leus/Marras08,Cristina Marras,,,
series/leus/Back08,Allan Bäck,,,
series/leus/Friend07a,Michèle Friend,,,
series/leus/Dorato05,Mauro Dorato,,,
series/leus/Black08,Deborah L. Black,,,
series/leus/Bendegem04,Jean Paul Van Bendegem,,,
series/leus/Mockel12,Christian Möckel,,,
series/leus/CarnielliC13,Walter Alexandre Carnielli,,,
series/leus/CarnielliC13,Marcelo E. Coniglio,,,
series/leus/Rott11,Hans Rott,,,
series/leus/Heinzmann04,Gerhard Heinzmann,,,
series/leus/Rashed08,Roshdi Rashed,,,
series/leus/Nef08,Frédéric Nef,,,
series/leus/Rollinger13,Robin D. Rollinger,,,
series/leus/Pietarinen04,Ahti-Veikko Pietarinen,,,
series/leus/Rahman12a,Shahid Rahman,,,
series/leus/Smith08,Justin E. H. Smith,,,
series/leus/Marion09,Mathieu Marion,,,
series/leus/Shapiro12,Stewart Shapiro,,,
series/leus/Lauener05,Henri Lauener,,,
series/leus/Gayon07,Jean Gayon,,,
series/leus/Tanaka13a,Koji Tanaka,,,
series/leus/Sambin12,Giovanni Sambin,,,
series/leus/Hallsten05,Henrik Hallsten,,,
series/leus/Martin-Lof13,Per Martin-Löf,,,
series/leus/Mieville09,Denis Miéville,,,
series/leus/Lowe11,E. J. Lowe,,,
series/leus/Morange07,Michel Morange,,,
series/leus/Weber13,Zach Weber,,,
series/leus/Atten12,Mark van Atten,,,
series/leus/Awodey12,Steven Awodey,,,
series/leus/Blank08,Andreas Blank,,,
series/leus/Neves12,Vítor Neves,,,
series/leus/Adler07,Jill Adler,,,
series/leus/CintulaM09,Petr Cintula,,,
series/leus/CintulaM09,Ondrej Majer,,,
series/leus/MarionS04,Mathieu Marion,,,
series/leus/MarionS04,Mehrnouche Sadrzadeh,,,
series/leus/GochetGR05,Paul Gochet,,,
series/leus/GochetGR05,E. Pascal Gribomont,,,
series/leus/GochetGR05,Didier Rossetto,,,
series/leus/Nepomuceno-FernandezSA11,Ángel Nepomuceno-Fernández,,,
series/leus/Nepomuceno-FernandezSA11,Fernando Soler-Toscano,,,
series/leus/Nepomuceno-FernandezSA11,Atocha Aliseda-Llera,,,
series/leus/Batens13,Diderik Batens,,,
series/leus/Kaplan07,Jonathan Michael Kaplan,,,
series/leus/GabbayW09,Dov M. Gabbay,,,
series/leus/GabbayW09,John Woods,,,
series/leus/Bonk11,Thomas Bonk,,,
series/leus/Levi11,Isaac Levi,,,
series/leus/Searle05,John R. Searle,,,
series/leus/FayeNSU05,Jan Faye,,,
series/leus/FayeNSU05,Paul Needham,,,
series/leus/FayeNSU05,Uwe Scheffler,,,
series/leus/FayeNSU05,Max P. Urchs,,,
series/leus/Mendonca08,Marta de Mendonça,,,
series/leus/Keil05,Geert Keil,,,
series/leus/Tahiri08,Hassan Tahiri,,,
series/leus/Andler11,Daniel Andler,,,
series/leus/Sundholm12,Göran Sundholm,,,
series/leus/Sebestik11,Jan Sebestik,,,
series/leus/Pietarinen11,Ahti-Veikko Pietarinen,,,
series/leus/Djordjevic12,Vladan Djordjevic,,,
series/leus/Hersh07,Reuben Hersh,,,
series/leus/Lorenzano12,César Lorenzano,,,
series/leus/Lorenzano07,Pablo Lorenzano,,,
series/leus/BradyM13,Ross T. Brady,,,
series/leus/BradyM13,Andrea Meinander,,,
series/leus/Kijania-Placek09,Katarzyna Kijania-Placek,,,
series/leus/Westlund11,David Westlund,,,
series/leus/Goldstein08,Laurence Goldstein,,,
series/leus/Nortmann04,Ulrich Nortmann,,,
series/leus/Vernant05,Denis Vernant,,,
series/leus/Dascal05,Marcelo Dascal,,,
series/leus/Schock08,Cornelia Schöck,,,
series/leus/Moulines04,C. Ulises Moulines,,,
series/leus/Torres04,Juan Manuel Torres,,,
series/leus/Rudolph08,Hartmut Rudolph,,,
series/leus/Aberdein07,Andrew Aberdein,,,
series/leus/Goffi07,Jean-Yves Goffi,,,
series/leus/Friend13,Michèle Friend,,,
series/leus/Dybjer12a,Peter Dybjer,,,
series/leus/Sobel05,Jordan Howard Sobel,,,
series/leus/Michael13,Della Rocca Michael,,,
series/leus/Vanderveken05a,Daniel Vanderveken,,,
series/leus/Schurz05,Gerhard Schurz,,,
series/leus/Enqvist11,Sebastian Enqvist,,,
series/leus/Poser08,Hans Poser,,,
series/leus/Larvor07,Brendan Larvor,,,0000-0003-0921-1659
series/leus/Wolenski11a,Jan Wolenski,,,
series/leus/CostaBB05,Newton C. A. da Costa,,,
series/leus/CostaBB05,Jean-Yves Béziau,,,
series/leus/CostaBB05,Otávio A. S. Bueno,,,
series/leus/NeurathB11,Otto Neurath,,,
series/leus/NeurathB11,Thomas Bonk,,,
series/leus/SpeybroeckVW07,Linda Van Speybroeck,,,
series/leus/SpeybroeckVW07,Gertrudis Van de Vijver,,,
series/leus/SpeybroeckVW07,Dani De Waele,,,
series/leus/Brown13,Bryson Brown,,,
series/leus/Pfersmann11,Otto Pfersmann,,,
series/leus/Dewalque13,Arnaud Dewalque,,,
series/leus/HoekJT04,Wiebe van der Hoek,,,
series/leus/HoekJT04,Jan Jaspars,,,
series/leus/HoekJT04,Elias Thijsse,,,
series/leus/Sevenster09,Merlijn Sevenster,,,
series/leus/Pombo11,Olga Pombo,,,
series/leus/Ahmed08,Asad Ahmed,,,
series/leus/Hansson11a,Bengt Hansson,,,
series/leus/Fraassen05,Bas C. van Fraassen,,,
series/leus/WoodsP04,John Woods,,,
series/leus/WoodsP04,Kent A. Peacock,,,
series/leus/Schulte07,Oliver Schulte,,,
series/leus/Jedynak09,Anna Jedynak,,,
series/leus/Wolenski11,Jan Wolenski,,,
series/leus/Barck11,Karlheinz Barck,,,
series/leus/Glymour07,Clark Glymour,,,
series/leus/Kelly07,Kevin T. Kelly,,,
series/leus/WolenskiL09,Jan Wolenski,,,
series/leus/WolenskiL09,Sandra Lapointe,,,
series/leus/Grosholz08,Emily Rolfe Grosholz,,,
series/leus/Mills08,Eugene Mills,,,
series/leus/Frapolli12,María J. Frápolli,,,
series/leus/Meskens07,Ad Meskens,,,
series/leus/CoquandJ12,Thierry Coquand,,,
series/leus/CoquandJ12,Guilhem Jaber,,,
series/leus/CoeckeMS04,Bob Coecke,,,
series/leus/CoeckeMS04,David J. Moore,,,
series/leus/CoeckeMS04,Sonja Smets,,,
series/leus/Shieh12,Sanford Shieh,,,
series/leus/Woods11,John Woods,,,
series/leus/Cohen11,Mathilde Cohen,,,
series/leus/Harizanov07,Valentina S. Harizanov,,,
series/leus/Vanderveken05b,Daniel Vanderveken,,,
series/leus/Genot11,Emmanuel J. Genot,,,
series/leus/Zadeh05,Lotfi A. Zadeh,,,
series/leus/SteedCC11,Sheldon Steed,,,
series/leus/SteedCC11,Gabriele Contessa,,,
series/leus/SteedCC11,Nancy Cartwright,,,
series/leus/Arlo-CostaP11,Horacio L. Arló-Costa,,,
series/leus/Arlo-CostaP11,Arthur Paul Pedersen,,,
series/leus/Trajanoska11,Ana Dimiskovska Trajanoska,,,
series/leus/Belnap05,Nuel Belnap,,,
series/leus/Murawski09,Roman Murawski,,,
series/leus/NasieniewskiP13,Marek Nasieniewski,,,
series/leus/NasieniewskiP13,Andrzej Pietruszczak,,,
series/leus/Girard12,Jean-Yves Girard,,,
series/leus/RahmanT09,Shahid Rahman,,,
series/leus/RahmanT09,Tero Tulenheimo,,,
series/leus/Schepers08,Heinrich Schepers,,,
series/leus/Thomas07,R. S. D. Thomas,,,
series/leus/Cook11,Roy T. Cook,,,
series/leus/Restall04,Greg Restall,,,
series/leus/Lodder04,Arno R. Lodder,,,
series/leus/Restall13,Greg Restall,,,
series/leus/Cook08,Daniel J. Cook,,,
series/leus/Boucher08,Pol Boucher,,,
series/leus/Crubellier11,Michel Crubellier,,,
series/leus/Stelzner05,Werner Stelzner,,,
series/leus/Torres11,Juan Manuel Torres,,,
series/star/Kuipers08,Benjamin Kuipers,,,
series/star/KiguchiH15,Kazuo Kiguchi,,,
series/star/KiguchiH15,Yoshiaki Hayashi,,,
series/star/BiagiottiM07,Luigi Biagiotti,,,0000-0002-2343-6929
series/star/BiagiottiM07,Claudio Melchiorri,,,
series/star/SchedingGD08,Steve Scheding,,,
series/star/SchedingGD08,Richard Grover,,,
series/star/SchedingGD08,Hugh F. Durrant-Whyte,,,
series/star/LutkebohleW12a,Ingo Lütkebohle,,,
series/star/LutkebohleW12a,Sven Wachsmuth,,,
series/star/WolterFL08,Diedrich Wolter,,,
series/star/WolterFL08,Christian Freksa,,,
series/star/WolterFL08,Longin Jan Latecki,,,
series/star/YeapWS08,Wai-Kiang Yeap,,,
series/star/YeapWS08,Chee K. Wong,,,
series/star/YeapWS08,Jochen Schmidt,,,
series/star/SchopferPHR12,Matthias Schöpfer,,,
series/star/SchopferPHR12,Michael Pardowitz,,,
series/star/SchopferPHR12,Robert Haschke,,,
series/star/SchopferPHR12,Helge J. Ritter,,,
series/star/LutkebohlePSEWWH12,Ingo Lütkebohle,,,
series/star/LutkebohlePSEWWH12,Julia Peltason,,,
series/star/LutkebohlePSEWWH12,Lars Schillingmann,,,
series/star/LutkebohlePSEWWH12,Christof Elbrechter,,,
series/star/LutkebohlePSEWWH12,Sven Wachsmuth,,,
series/star/LutkebohlePSEWWH12,Britta Wrede,,,
series/star/LutkebohlePSEWWH12,Robert Haschke,,,
series/star/ReiserN12,Ulrich Reiser,,,
series/star/ReiserN12,Walter Nowak,,,
series/star/0002Z12,Rainer Bischoff 0004,,,
series/star/0002Z12,Johann Marius Zöllner,,,
series/star/EidenbergerGSFFWL12,Robert Eidenberger,,,
series/star/EidenbergerGSFFWL12,Thilo Grundmann,,,
series/star/EidenbergerGSFFWL12,Martin Schneider,,,
series/star/EidenbergerGSFFWL12,Wendelin Feiten,,,
series/star/EidenbergerGSFFWL12,Michael Fiegert,,,
series/star/EidenbergerGSFFWL12,Georg von Wichert,,,
series/star/EidenbergerGSFFWL12,Gisbert Lawitzky,,,
series/star/Tavakoli14,Mahdi Tavakoli,,,
series/star/BalasubramanianXBSM14,Ravi Balasubramanian,,,
series/star/BalasubramanianXBSM14,Ling Xu,,,
series/star/BalasubramanianXBSM14,Peter D. Brook,,,
series/star/BalasubramanianXBSM14,Joshua R. Smith,,,
series/star/BalasubramanianXBSM14,Yoky Matsuoka,,,
series/star/FerreBAMB07,Manuel Ferre,,,0000-0003-0030-1551
series/star/FerreBAMB07,Martin Buss,,,
series/star/FerreBAMB07,Rafael Aracil,,,
series/star/FerreBAMB07,Claudio Melchiorri,,,
series/star/FerreBAMB07,Carlos Balaguer,,,
series/star/Nehmzow08,Ulrich Nehmzow,,,
series/star/PeltasonW12,Julia Peltason,,,
series/star/PeltasonW12,Britta Wrede,,,
series/star/UeberleMB07,Marc Ueberle,,,
series/star/UeberleMB07,Nico Mock,,,
series/star/UeberleMB07,Martin Buss,,,
series/star/BensmaiaT14,Sliman Bensmaia,,,
series/star/BensmaiaT14,Stephen I. Helms Tillery,,,
series/star/PlogerPMEBN12,Paul-Gerhard Plöger,,,
series/star/PlogerPMEBN12,Kai Pervölz,,,
series/star/PlogerPMEBN12,Christoph Mies,,,
series/star/PlogerPMEBN12,Patrick Eyerich,,,
series/star/PlogerPMEBN12,Michael Brenner,,,
series/star/PlogerPMEBN12,Bernhard Nebel,,,
series/star/EndoK14,Takahiro Endo,,,0000-0002-2231-5359
series/star/EndoK14,Haruhisa Kawasaki,,,
series/star/HageleP12,Martin Hägele,,,
series/star/HageleP12,Paul-Gerhard Plöger,,,
series/star/Gallistel08,Charles R. Gallistel,,,0000-0002-4860-5637
series/star/FukudaHDS15,Toshio Fukuda,,,
series/star/FukudaHDS15,Jian Huang,,,
series/star/FukudaHDS15,Pei Di,,,
series/star/FukudaHDS15,Kosuke Sekiyama,,,
series/star/KampkeKS12,Thomas Kämpke,,,
series/star/KampkeKS12,Boris Kluge,,,
series/star/KampkeKS12,Matthias Strobel,,,
series/star/XueKRD12,Zhixing Xue,,,
series/star/XueKRD12,Jens Küehnle,,,
series/star/XueKRD12,Steffen W. Rühl,,,
series/star/XueKRD12,Rüdiger Dillmann,,,
series/star/BrennerN12a,Michael Brenner,,,
