ISBN_KEY,ISBN_NAME
series/isrl/2015-88,978-3-319-17912-4
series/isrl/32,978-3-642-25693-6
series/isrl/32,978-3-642-25694-3
series/wssris/FoxJZ00,978-981-02-4368-5
series/wssris/FoxJZ00,978-981-4492-72-0
series/wssris/FukudaU94,978-981-02-1457-9
series/wssris/FukudaU94,978-981-4502-95-5
series/wssris/Davidor91,978-981-02-0217-0
series/wssris/GillZ98,978-981-02-3423-2
series/wssris/GillZ98,978-981-4496-32-2
series/wssris/GeLH98,978-981-02-3452-2
series/wssris/GeLH98,978-981-4496-22-3
series/wssris/KimL98,978-981-02-3376-1
series/wssris/KimL98,978-981-4496-45-2
series/wssris/Zomaya93,978-981-02-1043-4
series/wssris/SheuX93,978-981-02-0758-8
series/wssris/SheuX93,978-981-02-0759-5
series/wssris/SheuX93,978-981-4506-01-4
series/wssris/SousaK02,978-981-02-4877-2
series/wssris/SousaK02,978-981-4489-26-3
series/wssris/MarshallM92,978-981-02-0772-4
series/wssris/MarshallM92,978-981-4520-08-9
series/wssris/Smith01,978-981-02-4681-5
series/wssris/Smith01,978-981-4490-65-8
series/wssris/WangTC06,978-981-256-870-0
series/wssris/WangTC06,978-981-4477-52-9
series/wssris/HarrisMB93,978-981-02-1042-7
series/wssris/HarrisMB93,978-981-4505-34-5
series/wssris/Russell99,978-981-02-3791-2
series/wssris/Russell99,978-981-4495-19-6
series/wssris/Adams99,978-981-02-3496-6
series/wssris/Adams99,978-981-4496-07-0
series/wssris/WangL96,978-981-02-2658-9
series/wssris/WangL96,978-981-4498-96-8
series/wssris/Thuillard01,978-981-02-4609-9
series/wssris/Thuillard01,978-981-4491-12-9
series/sbece/AndersonWCS15,978-1-4939-3348-8
series/sbece/AndersonWCS15,978-1-4939-3350-1
series/sbece/OtnesACGHNRWZ12,978-3-642-25223-5
series/sbece/OtnesACGHNRWZ12,978-3-642-25224-2
series/sbece/Gkoulalas-DivanisL13,978-1-4614-5667-4
series/sbece/Gkoulalas-DivanisL13,978-1-4614-5668-1
series/sbece/KulkarniA14,978-1-4614-7860-7
series/sbece/KulkarniA14,978-1-4614-7861-4
series/sbece/LeiLZ15,978-3-319-16882-1
series/sbece/LeiLZ15,978-3-319-16883-8
series/sbece/Farouk14,978-3-319-02731-9
series/sbece/Farouk14,978-3-319-02732-6
series/sbece/AbboudZ15,978-3-319-25505-7
series/sbece/AbboudZ15,978-3-319-25507-1
series/sbece/MuttoZC12,978-1-4614-3806-9
series/sbece/MuttoZC12,978-1-4614-3807-6
series/sbece/YoderIK11,978-1-4419-9721-0
series/sbece/YoderIK11,978-1-4419-9722-7
series/sbece/MalinowskaT14,978-3-319-02746-3
series/sbece/MalinowskaT14,978-3-319-02747-0
series/sbece/Wang14,978-1-4614-8419-6
series/sbece/Wang14,978-1-4614-8420-2
series/sbece/Harvey14,978-3-319-11902-1
series/sbece/Harvey14,978-3-319-11903-8
series/sbece/YooGZ13,978-1-4614-4701-6
series/sbece/YooGZ13,978-1-4614-4702-3
series/sbece/Suendermann11,978-1-4419-9609-1
series/sbece/Suendermann11,978-1-4419-9610-7
series/sbece/Robertazzi12,978-1-4614-2103-0
series/sbece/Robertazzi12,978-1-4614-2104-7
series/sbece/BenestyCH12,978-3-642-23249-7
series/sbece/BenestyCH12,978-3-642-23250-3
series/sbece/Suganuma14,978-1-4614-9624-3
series/sbece/Suganuma14,978-1-4614-9625-0
series/sbece/RaoV14,978-3-319-03115-6
series/sbece/RaoV14,978-3-319-03116-3
series/sbece/KhanH13,978-1-4614-5507-3
series/sbece/KhanH13,978-1-4614-5508-0
series/sbece/Alias13,978-1-4614-6900-1
series/sbece/Alias13,978-1-4614-6901-8
series/sbece/Androulidakis13,978-1-4614-1655-5
series/sbece/Androulidakis13,978-1-4614-1656-2
series/sbece/Mikkilineni11,
series/sbece/ManouselisDVD13,978-1-4614-4360-5
series/sbece/ManouselisDVD13,978-1-4614-4361-2
series/sbece/Bou-SleimanI12,978-1-4419-9547-6
series/sbece/Bou-SleimanI12,978-1-4419-9548-3
series/sbece/Gugat15,978-3-319-18889-8
series/sbece/Gugat15,978-3-319-18890-4
series/sbece/FiengoGPG13,978-1-4471-4467-0
series/sbece/FiengoGPG13,978-1-4471-4468-7
series/sbece/MarronMK12,978-3-642-28468-7
series/sbece/MarronMK12,978-3-642-28469-4
series/sbece/Vidyasagar12,978-1-4471-4750-3
series/sbece/Vidyasagar12,978-1-4471-4751-0
series/sbece/ZhangZW16,978-3-319-32457-9
series/sbece/ZhangZW16,978-3-319-32458-6
series/sbece/Selouani11,978-1-4419-9684-8
series/sbece/Selouani11,978-1-4419-9685-5
series/sbece/TenninaKDAJSTHPDBT13,978-3-642-37367-1
series/sbece/TenninaKDAJSTHPDBT13,978-3-642-37368-8
series/sbece/KimLS14,978-3-319-02380-9
series/sbece/KimLS14,978-3-319-02381-6
series/sbece/GuoFK17,978-3-319-59528-3
series/sbece/BarbanchoBTM13,978-1-4614-7475-3
series/sbece/BarbanchoBTM13,978-1-4614-7476-0
series/sbece/ChenZ15,978-3-319-14029-2
series/sbece/ChenZ15,978-3-319-14030-8
series/sbece/YangZ15,978-3-319-24721-2
series/sbece/YangZ15,978-3-319-24723-6
series/sbece/HeKK14,978-981-4451-59-8
series/sbece/HeKK14,978-981-4451-60-4
series/sbece/Chandrasetty11,978-1-4614-1119-2
series/sbece/Chandrasetty11,978-1-4614-1120-8
series/sbece/WangT16,978-3-319-30679-7
series/sbece/WangT16,978-3-319-30681-0
series/sbece/Bhuiyan13,978-1-4614-6894-3
series/sbece/Bhuiyan13,978-1-4614-6895-0
series/sbece/DiosJBO14,978-3-319-01371-8
series/sbece/DiosJBO14,978-3-319-01372-5
series/sbece/LamW14,978-3-642-41322-3
series/sbece/LamW14,978-3-642-41323-0
series/sbece/JiangZLHL15,978-3-319-24982-7
series/sbece/JiangZLHL15,978-3-319-24984-1
series/sbece/Kissinger12,978-1-4614-2289-1
series/sbece/Kissinger12,978-1-4614-2290-7
series/sbece/Krishna14,978-81-322-1846-3
series/sbece/Krishna14,978-81-322-1847-0
series/sbece/PanLLF15,978-3-319-25629-0
series/sbece/PanLLF15,978-3-319-25631-3
series/sbece/LaoudiasP12,978-1-4614-0259-6
series/sbece/LaoudiasP12,978-1-4614-0260-2
series/sbece/Baghai-RavaryB13,978-1-4614-4573-9
series/sbece/Baghai-RavaryB13,978-1-4614-4574-6
series/sbece/TahirovicM13,978-1-4471-5048-0
series/sbece/TahirovicM13,978-1-4471-5049-7
series/sbece/Kwong13,978-1-4614-1319-6
series/sbece/Kwong13,978-1-4614-1320-2
series/sbece/SongX14,978-3-319-12621-0
series/sbece/SongX14,978-3-319-12622-7
series/sbece/DahanCRM14,978-1-4939-0538-6
series/sbece/DahanCRM14,978-1-4939-0539-3
series/sbece/YangW15,978-3-319-17655-0
series/sbece/YangW15,978-3-319-17656-7
series/sbece/Chapados11,978-1-4614-0576-4
series/sbece/Chapados11,978-1-4614-0577-1
series/sbece/Baldi14,978-3-319-02555-1
series/sbece/Baldi14,978-3-319-02556-8
series/sbece/PavlovicB13,978-1-4614-5504-2
series/sbece/PavlovicB13,978-1-4614-5505-9
series/sbece/Su13,978-3-642-31811-5
series/sbece/Su13,978-3-642-31812-2
series/sbece/GongCYZ14,978-3-319-12321-9
series/sbece/GongCYZ14,978-3-319-12322-6
series/sbece/Jamil13,978-81-322-0853-2
series/sbece/Jamil13,978-81-322-0854-9
series/sbece/LiuS14,978-3-319-06283-9
series/sbece/LiuS14,978-3-319-06284-6
series/sbece/Androulidakis12,978-1-4614-1649-4
series/sbece/Androulidakis12,978-1-4614-1650-0
series/sbece/MoralesA13,978-1-4614-6988-9
series/sbece/MoralesA13,978-1-4614-6989-6
series/sbece/Li14,978-1-4614-8617-6
series/sbece/Li14,978-1-4614-8618-3
series/sbece/VegaR13,978-3-642-30298-5
series/sbece/VegaR13,978-3-642-30299-2
series/sbece/SuhonenKKHH12,978-1-4614-2172-6
series/sbece/SuhonenKKHH12,978-1-4614-2173-3
series/sbece/HanXZJ14,978-3-319-12645-6
series/sbece/HanXZJ14,978-3-319-12646-3
series/sbece/LuS14,978-1-4614-8396-0
series/sbece/LuS14,978-1-4614-8397-7
series/sbece/FengZZ15,978-3-319-15767-2
series/sbece/FengZZ15,978-3-319-15768-9
series/sbece/XinS15,978-3-319-13802-2
series/sbece/XinS15,978-3-319-13803-9
series/sbece/GugerAE13,978-3-642-36082-4
series/sbece/GugerAE13,978-3-642-36083-1
series/sbece/MoyalATG13,978-1-4614-6488-4
series/sbece/MoyalATG13,978-1-4614-6489-1
series/sbece/GertsbakhS11,978-3-642-22373-0
series/sbece/GertsbakhS11,978-3-642-22374-7
series/sbece/KarlI16,978-3-319-33167-6
series/sbece/KarlI16,978-3-319-33169-0
series/sbece/Al-KofahiK15,978-3-319-23963-7
series/sbece/Al-KofahiK15,978-3-319-23965-1
series/sbece/PercyKMPMC14,978-1-4614-9214-6
series/sbece/PercyKMPMC14,978-1-4614-9215-3
series/sbece/Ganchev11,978-1-4419-8446-3
series/sbece/Ganchev11,978-1-4419-8447-0
series/sbece/AbuZeinaE12,978-1-4614-1212-0
series/sbece/AbuZeinaE12,978-1-4614-1213-7
series/sbece/Kumar12,978-1-4614-4662-0
series/sbece/Kumar12,978-1-4614-4663-7
series/sbece/Wang11,978-3-642-22187-3
series/sbece/Wang11,978-3-642-22188-0
series/sbece/GertsbakhSV14,978-3-319-06439-0
series/sbece/GertsbakhSV14,978-3-319-06440-6
series/sbece/Wu14,978-1-4939-0499-0
series/sbece/Wu14,978-1-4939-0500-3
series/sbece/KarnouskosMFMD14,978-3-642-45400-4
series/sbece/KarnouskosMFMD14,978-3-642-45401-1
series/sbece/KulshreshthaM12,978-1-4614-1137-6
series/sbece/KulshreshthaM12,978-1-4614-1138-3
series/sbece/HolambeD12,978-1-4614-1504-6
series/sbece/HolambeD12,978-1-4614-1505-3
series/sbece/HongLK14,978-981-4560-13-9
series/sbece/HongLK14,978-981-4560-14-6
series/sbece/WhiteZC13,978-1-4471-5039-8
series/sbece/WhiteZC13,978-1-4471-5040-4
series/sbece/CulibrkVMFOC14,978-1-4614-8328-1
series/sbece/CulibrkVMFOC14,978-1-4614-8329-8
series/sbece/SharmaC12,978-1-4614-1070-6
series/sbece/SharmaC12,978-1-4614-1071-3
series/sbece/Xiao15,978-3-319-24290-3
series/sbece/Xiao15,978-3-319-24292-7
series/sbece/FadlullahK15,978-3-319-25389-3
series/sbece/FadlullahK15,978-3-319-25391-6
series/sbece/RawatSS15,978-3-319-15298-1
series/sbece/RawatSS15,978-3-319-15299-8
series/sbece/Mary12,978-1-4614-1158-1
series/sbece/Mary12,978-1-4614-1159-8
series/sbece/BenestyC11,978-3-642-19600-3
series/sbece/BenestyC11,978-3-642-19601-0
series/sbece/RaoK13,978-1-4614-6359-7
series/sbece/RaoK13,978-1-4614-6360-3
series/sbece/DerakhshaniL14,978-3-319-12648-7
series/sbece/DerakhshaniL14,978-3-319-12649-4
series/sbece/HuQ14,978-1-4939-0371-9
series/sbece/HuQ14,978-1-4939-0372-6
series/sbece/PatelC13,978-1-4614-6380-1
series/sbece/PatelC13,978-1-4614-6381-8
series/sbece/RaoK13a,978-1-4614-5142-6
series/sbece/RaoK13a,978-1-4614-5143-3
series/sbece/BellucciTG13,978-3-642-33343-9
series/sbece/BellucciTG13,978-3-642-33344-6
series/sbece/LiLL15,978-3-319-14432-0
series/sbece/LiLL15,978-3-319-14433-7
series/sbece/StanescuBBM12,978-1-4614-1908-2
series/sbece/StanescuBBM12,978-1-4614-1909-9
series/sbece/LingemanS12,978-1-4614-3112-1
series/sbece/LingemanS12,978-1-4614-3113-8
series/sbece/NguyenH14,978-1-4614-9577-2
series/sbece/NguyenH14,978-1-4614-9578-9
series/sbece/BaccourKNFAYZBRRVM13,978-3-319-00773-1
series/sbece/BaccourKNFAYZBRRVM13,978-3-319-00774-8
series/sbece/JiaoCP12,978-1-4471-2851-9
series/sbece/JiaoCP12,978-1-4471-2852-6
series/sbece/WuS12,978-3-642-29398-6
series/sbece/WuS12,978-3-642-29399-3
series/sbece/ArgomedoWP14,978-3-319-01957-4
series/sbece/ArgomedoWP14,978-3-319-01958-1
series/sbece/Mouchaweh14,978-1-4614-0030-1
series/sbece/Mouchaweh14,978-1-4614-0031-8
series/sbece/SymeonidisNM14,978-1-4939-0285-9
series/sbece/SymeonidisNM14,978-1-4939-0286-6
series/sbece/Rao12,978-1-4614-1337-0
series/sbece/Rao12,978-1-4614-1338-7
series/sbece/Wang13,978-1-4614-5634-6
series/sbece/Wang13,978-1-4614-5635-3
series/sbece/Rostami13,978-3-319-00365-8
series/sbece/Rostami13,978-3-319-00366-5
series/swb/LacastaNZ10,978-1-4419-6980-4
series/tanlp/Chiang12,978-3-642-20443-2
series/tanlp/Chiang12,978-3-642-20444-9
series/tanlp/Ramisch15,978-3-319-09206-5
series/tanlp/Ramisch15,978-3-319-09207-2
series/tanlp/RieserL11,978-3-642-24941-9
series/tanlp/RieserL11,
series/cogtech/FurnkranzGL12,978-3-540-75196-0
series/cogtech/Kaci11,978-3-642-17279-3
series/cogtech/354075170,978-3-540-75170-0
series/cogtech/54023732,978-3-540-23732-7
series/cogtech/He12,978-3-642-22812-4
series/cogtech/GabbayS11,978-3-642-19067-4
series/cogtech/Nugues14,978-3-642-41463-3
series/cogtech/Nugues14,978-3-642-41464-0
series/cogtech/364227662,978-3-642-27662-0
series/cogtech/354089408,978-3-540-89407-0
series/cogtech/364221177,978-3-642-21177-5
series/cogtech/354023733,978-3-540-23733-4
series/cogtech/Nugues2006,978-3-540-25031-9
series/cogtech/364237376,978-3-642-37376-3
series/cogtech/Zivny12,978-3-642-33973-8
series/cogtech/Cervesato13,978-3-642-37746-4
series/cogtech/Gabbay13,978-3-642-41388-9
series/cogtech/Helbig2006,978-3-540-24461-5
series/cogtech/GarcezLG2009,978-3-540-73245-7
series/cogtech/354000867,978-3-540-00867-5
series/sece/Engelberg15,978-1-78326-779-8
series/sece/Chen03,978-1-86094-226-6
series/sece/Chen03,978-1-78326-172-7
series/sece/Chen03,978-1-86094-251-8
series/sece/ChowC07,978-1-86094-758-2
series/sece/ChowC07,978-1-908979-37-7
series/sece/MaT06,978-1-86094-634-9
series/sece/MaT06,978-1-908979-95-7
series/sece/LuZRW07,978-1-86094-793-3
series/sece/LuZRW07,978-1-908979-25-4
series/sece/YuT11,978-1-84816-447-5
series/sece/YuT11,978-1-908978-26-4
series/sece/Engelberg05,978-1-86094-570-0
series/atlantissc/BergstraM12,978-94-91216-64-0
series/atlantissc/BergstraM12,978-94-91216-65-7
series/atlantissc/Venturini14,978-94-6239-032-4
series/atlantissc/Venturini14,978-94-6239-033-1
series/atlantissc/Dardha16,978-94-6239-203-8
series/atlantissc/Dardha16,978-94-6239-204-5
series/atlantissc/Mauro14,978-94-6239-066-9
series/atlantissc/Mauro14,978-94-6239-067-6
series/ads/Ma05,978-0-387-24248-4
series/ads/PitouraS98,978-0-7923-8053-5
series/ads/2008-34,978-0-387-70991-8
series/ads/KashyapS02,0-792-37883-0
series/ads/Aggarwal09,978-0-387-09689-6
series/ads/FreitasL98,978-0-7923-8048-1
series/ads/TanO02,0-792-37866-0
series/ads/ElmagarmidJHJA97,978-0-7923-9872-1
series/ads/DongP07,978-0-387-69936-3
series/ads/Badia09,978-0-387-09564-6
series/ads/Gkoulalas-DivanisV10,978-1-4419-6568-4
series/ads/Faloutsos96,978-0-7923-9777-9
series/ads/ChakravarthyJ09,978-0-387-71002-0
series/ads/ZezulaADB06,978-0-387-29146-8
series/ads/2002-25,0-7923-7599-8
series/ads/2005-30,978-0-387-24393-1
series/ads/McNutt02,0-792-37945-4
series/ads/2002-26,1-4020-7067-5
series/ads/LernerVVV02,0-792-37840-7
series/ads/Wagner98,978-1-4615-5723-4
series/ads/HelalHB02,978-0-7923-9800-4
series/ads/ChenKG02,0-792-37888-1
series/ads/MuckP97,978-0-7923-9971-1
series/ads/2007-31,978-0-387-28759-1
series/ads/YangB09,978-0-387-88754-8
series/ads/2010-40,978-1-4419-6044-3
series/ads/Ehlmann09,978-0-387-09553-0
series/ads/Thomasian96,978-0-7923-9741-0
series/ads/AdamG97,978-0-7923-9924-7
series/ads/HuaP11,978-1-4419-9379-3
series/ads/WangY05,978-0-387-24246-0
series/amast/DeursenHK96,978-981-02-2732-6
series/amast/DeursenHK96,978-981-4498-73-9
series/amast/DiaconescuF98,978-981-02-3513-0
series/amast/DiaconescuF98,978-981-4518-23-9
series/amast/Sampaio97,978-981-02-2391-5
series/amast/Sampaio97,978-981-4499-92-7
series/amast/ArnoldBC94,978-981-02-1922-2
series/amast/ArnoldBC94,978-981-4501-47-7
series/amast/Fleck01,978-981-02-4500-9
series/amast/ClassenEW93,978-981-02-1227-8
series/atlantisapi/Bibri15,978-94-6239-129-1
series/atlantisapi/Bibri15,978-94-6239-130-7
series/atlantisapi/Abdallah13,978-94-91216-91-6
series/atlantisapi/Abdallah13,978-94-91216-92-3
series/atlantisapi/Abdallah10,978-94-91216-33-6
series/atlantisapi/Ahad11,978-94-91216-19-0
series/atlantisapi/Ahad11,978-94-91216-20-6
series/lnee/Ao10,978-90-481-8767-6
series/lnee/Ortigueira11,978-94-007-0746-7
series/lnee/Sterpone09,978-1-4020-8978-7
series/lnee/El-Bendary15,978-4-431-55068-6
series/lnee/El-Bendary15,978-4-431-55069-3
series/lnee/Koch13,978-1-4614-1224-3
series/lnee/RostamiRB11,978-3-642-15792-9
series/lnee/Ao08,978-1-4020-8974-9
series/lnee/ChenW09,978-3-540-85641-2
series/lnee/Kouzaev13,978-3-642-30309-8
series/lnee/Hasegawa09,978-3-642-03216-5
series/lnee/ChangMB09,978-1-4020-9364-7
series/lnee/Barba10,978-90-481-3079-5
series/lnee/Olszowiec14,978-3-319-07009-4
series/lnee/Olszowiec14,978-3-319-07010-0
series/lnee/Rosloniec08,978-3-540-79518-6
series/lnee/BourgeoisM09,978-0-387-68835-0
series/lnee/OgrasM13,978-94-007-3957-4
series/lnee/ParodiS18,978-3-319-61233-1
series/lnee/Zhang15,978-981-287-608-9
series/lnee/Zhang15,978-981-287-609-6
series/lnee/LiuX14,978-3-319-00532-4
series/lnee/CataldoBC11,978-3-642-20232-2
series/lnee/OgunsolaM13,978-3-642-30280-0
series/lnee/PangraciousMM15,978-3-319-19173-7
series/lnee/PangraciousMM15,978-3-319-19174-4
series/lnee/Kang14,978-94-017-8767-3
series/lnee/Beutler09,978-0-387-09634-6
series/lnee/MohammadiG12,978-3-642-27634-7
series/lnee/Klos17,978-3-319-52176-3
series/lnee/MininM08,978-3-540-79558-2
series/lnee/PelcatAPN13,978-1-4471-4209-6
series/lnee/AbdelgawadB12,978-1-4614-1349-3
series/lnee/HariharanVG16,978-981-10-0496-4
series/lnee/HariharanVG16,978-981-10-0497-1
series/lnee/NicopoulosND10,978-90-481-3030-6
series/lnee/DeschampsSC12,978-94-007-2986-5
series/lnee/HongC10,978-90-481-3442-7
series/lnee/NesterenkoKPDB11,978-1-4419-7849-3
series/lnee/Joodaki13,978-3-642-31349-3
series/lnee/LiottaE11,978-94-007-1472-4
series/lnee/NajjarGB14,978-1-4614-1856-6
series/lnee/PopovskijBT11,978-3-642-20613-9
series/lnee/Sun14,978-3-319-00680-2
series/lnee/SaktiNMM09,978-0-387-85829-6
series/lnee/GuptaM10,978-3-642-13635-1
series/lnee/Natarajan13,978-3-642-32860-2
series/lnee/RembovskyAKS09,978-0-387-98099-7
series/lnee/Murali09,978-1-4020-9756-0
series/lnee/VermaW11,978-3-642-14329-8
series/lnee/PartidaA10,978-90-481-8881-9
series/lnee/KhalafVWL15,978-3-662-46937-8
series/lnee/KhalafVWL15,978-3-662-46938-5
series/lnee/Gul17,978-3-319-49285-8
series/lnee/Gul17,978-3-319-49286-5
series/lnee/AlottoFRR13,978-3-642-36100-5
series/lnee/Vasyukevich11,978-3-642-21610-7
series/lnee/Olszowiec13,978-3-642-29754-0
series/lnee/AcaryBB11,978-90-481-9680-7
series/lnee/SingheeR09,978-90-481-3099-3
series/lnee/Cybulski11,978-3-642-11986-6
series/lnee/PapaM13,978-1-4614-1355-4
series/lnee/BarkalovT09,978-3-642-04308-6
series/lnee/Henrici08,978-3-540-79075-4
series/lnee/IserMS08,978-0-387-68898-5
series/lnee/KrishnaswamyMH13,
series/lnee/Jamaa11,978-94-007-0649-1
series/wsscs/Chaitin92,978-981-02-1208-7
series/wsscs/Chaitin92,978-981-02-3695-3
series/wsscs/Chaitin92,978-981-4505-10-9
series/wsscs/Leung93,978-981-02-1456-2
series/wsscs/Voevodin92,978-981-02-0820-2
series/wsscs/Voevodin92,978-981-4505-89-5
series/wsscs/Vamos91,978-981-02-0350-4
series/wsscs/Vamos91,978-981-02-0379-5
series/wsscs/Vamos91,978-981-4506-65-6
series/wsscs/14,978-9971-5-0862-3
series/wsscs/14,978-981-4525-13-8
series/wsscs/Kamada89,978-981-02-0009-1
series/wsscs/Kamada89,978-981-4518-86-4
series/wsscs/LiBTS89,978-9971-5-0951-4
series/wsscs/LiBTS89,978-981-4522-11-3
series/wsscs/Marti93,978-981-02-1479-1
series/wsscs/Marti93,978-981-4502-89-4
series/wsscs/DemetrovicsKR86,978-9971-978-53-2
series/wsscs/DemetrovicsKR86,978-9971-5-0095-5
series/wsscs/DemetrovicsKR86,978-981-4507-98-1
series/wsscs/Chaitin90,978-981-02-0154-8
series/wsscs/Chaitin90,978-981-02-0171-5
series/wsscs/Rissanen98,978-981-4507-40-0
series/wsscs/40,978-981-02-1462-3
series/wsscs/40,978-981-4502-94-8
series/wsscs/18,978-981-02-0083-1
series/wsscs/18,978-981-4507-14-1
series/wsscs/Satake90,978-981-02-0139-5
series/wsscs/Satake90,978-981-4507-04-2
series/wsscs/Lu98,978-981-02-3091-3
series/wsscs/Lu98,978-981-4497-56-5
series/wsscs/Yokote90,978-981-02-0112-8
series/wsscs/Yokote90,978-981-4507-07-3
series/wsscs/LoeG86,978-9971-5-0113-6
series/wsscs/LoeG86,978-981-4513-64-7
series/wsscs/Huang90,978-981-02-0337-5
series/wsscs/Huang90,978-981-4506-69-4
series/wsscs/Lu94,978-981-02-1316-9
series/wsscs/Lu94,978-981-4504-47-8
series/wsscs/Ma90,978-981-02-0193-7
series/wsscs/Ma90,978-981-4506-93-9
series/wsscs/Suen86,978-9971-5-0022-1
series/wsscs/Suen86,978-981-4522-46-5
series/wsscs/16,978-9971-5-0925-5
series/wsscs/16,978-9971-5-0926-2
series/wsscs/16,978-981-4507-35-6
series/wsscs/AlexandrovG91,978-981-02-0298-9
series/wsscs/AlexandrovG91,978-981-02-0299-6
series/wsscs/AlexandrovG91,978-981-4506-78-6
series/wsscs/Yang88,978-9971-5-0508-0
series/wsscs/Yang88,978-981-4522-15-1
series/wsscs/HuangH91,978-9971-5-0664-3
series/wsscs/HuangH91,978-981-4507-51-6
series/wsscs/Krishna92,978-981-02-0619-2
series/wsscs/Krishna92,978-981-02-0620-8
series/wsscs/Bahgat93,978-981-02-1251-3
series/wsscs/Bahgat93,978-981-4504-65-2
series/wsscs/YangR86,978-9971-5-0019-1
series/wsscs/YangR86,978-9971-5-0091-7
series/wsscs/Skowronski89,978-9971-5-0624-7
series/wsscs/Skowronski89,978-981-4507-56-1
series/hci/Turner16,978-3-319-42233-6
series/hci/Turner16,978-3-319-42235-0
series/hci/Nielsen13,978-1-4471-4083-2
series/hci/Cotrina17,978-3-319-52297-5
series/hci/Cotrina17,978-3-319-52298-2
series/hci/BlytheOMW05,978-1-4020-2966-0
series/hci/ChenZWYAKC16,978-3-319-31698-7
series/hci/ChenZWYAKC16,978-3-319-31700-7
series/hci/Gill08,978-1-84628-926-2
series/hci/BernsenD10,978-1-84882-552-9
series/hci/LawHC08,978-1-84628-940-8
series/hci/GalludTP11,978-1-4471-2270-8
series/hci/Bainbridge14,978-1-4471-5603-1
series/hci/Cheok16,978-1-4471-7309-0
series/hci/Cheok16,978-1-4471-7311-3
series/hci/Marcus15,978-1-4471-4323-9
series/hci/Marcus15,978-1-4471-4324-6
series/hci/Bernhaupt10,978-1-84882-962-6
series/hci/Champion11,978-1-84996-500-2
series/hci/Lieberman2006,978-1-4020-4220-1
series/hci/MullerAM11,978-0-85729-351-0
series/hci/PeacheyGLS10,978-1-84996-046-5
series/hci/DuboisGN10,978-1-84882-732-5
series/hci/Reeves11,978-0-85729-264-3
series/hci/Kim15,978-3-319-14303-3
series/hci/Kim15,978-3-319-14304-0
series/hci/VegaF16,978-3-319-15761-0
series/hci/VegaF16,978-3-319-15762-7
series/hci/Osherenko14,978-1-4471-6259-9
series/hci/Biswas14,978-3-319-06165-8
series/hci/Biswas14,978-3-319-06500-7
series/hci/Obendorf09,978-1-84882-370-9
series/hci/Carroll09,978-1-84800-331-6
series/hci/WaterworthH16,978-3-319-30332-1
series/hci/WaterworthH16,978-3-319-30334-5
series/hci/WaibelS09,978-1-84882-053-1
series/hci/Paterno11,978-0-85729-249-0
series/hci/Galitsky16,978-3-319-39971-3
series/hci/Galitsky16,978-3-319-39972-0
series/hci/ButtonCRT15,978-3-319-21953-0
series/hci/ButtonCRT15,978-3-319-21954-7
series/hci/Marcus15a,978-1-4471-6743-3
series/hci/Marcus15a,978-1-4471-6744-0
series/hci/DouglasL11,978-0-85729-303-9
series/hci/MullerT10,978-1-84996-112-7
series/hci/GermanakosB16,978-3-319-28048-6
series/hci/GermanakosB16,978-3-319-28050-9
series/hci/BrownFL17,978-3-319-56531-6
series/hci/BrownFL17,978-3-319-56532-3
series/hci/HarperY08,978-1-84800-049-0
series/hci/MarcusRS10,978-1-84882-700-4
series/hci/TanN10,978-1-84996-271-1
series/hci/Kunert09,978-1-84882-274-0
series/hci/Bainbridge10,978-1-84882-824-7
series/hci/SeffahVD09,978-1-84800-906-6
series/hci/BinderLM09,978-1-84800-349-1
series/hci/CrabtreeRT12,978-1-4471-2725-3
series/hci/SalgadoLS13,978-1-4471-4113-6
series/hci/England11,978-0-85729-432-6
series/hci/RossiPSO08,978-1-84628-922-4
series/hci/Seffah15,978-3-319-15686-6
series/hci/Seffah15,978-3-319-15687-3
series/hci/Steimle12,978-3-642-20275-9
series/hci/Boy16,978-3-319-30269-0
series/hci/Boy16,978-3-319-30270-6
series/hci/Brown16,978-3-319-24419-8
series/hci/Brown16,978-3-319-24421-1
series/hci/MarkopoulosRM09,978-1-84882-476-8
series/hci/AignerMST11,978-0-85729-078-6
series/hci/Golbeck09,978-1-84800-355-2
series/utcs/AlmeidaFPS11,978-0-85729-017-5
series/utcs/AlmeidaFPS11,978-0-85729-018-2
series/utcs/PageS14,978-3-319-04041-7
series/utcs/Watson17,978-3-319-52787-1
series/utcs/Watson17,978-3-319-52789-5
series/utcs/Mogensen11,978-0-85729-828-7
series/utcs/Mogensen11,978-0-85729-829-4
series/utcs/Lee14a,978-3-319-13313-3
series/utcs/Lee14a,978-3-319-13314-0
series/utcs/Vince14,978-1-4471-6289-6
series/utcs/Vince14,978-1-4471-6290-2
series/utcs/Parkes08,978-1-84800-120-6
series/utcs/Parkes08,978-1-84800-121-3
series/utcs/DowekL11,978-0-85729-075-5
series/utcs/DowekL11,978-0-85729-076-2
series/utcs/KiferS07,978-1-84628-842-5
series/utcs/KiferS07,978-1-84628-843-2
series/utcs/Makinson08,978-1-84628-844-9
series/utcs/Makinson08,978-1-84628-845-6
series/utcs/Salomon10,978-0-85729-005-2
series/utcs/Salomon10,978-0-85729-006-9
series/utcs/HoltH14,978-1-4471-6602-3
series/utcs/HoltH14,978-1-4471-6603-0
series/utcs/Bramer16,978-1-4471-7306-9
series/utcs/GabbrielliM10,978-1-84882-913-8
series/utcs/GabbrielliM10,978-1-84882-914-5
